Location,Country Code,Indicator,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,A,B,C,R_squared
Algeria,DZA,CO2 Emissions Per Capita,7.994167589521249,7.740845841725831,8.156209522077305,8.642682805149995,8.548674434744857,8.967487723858191,9.281106416314842,9.464157192861183,9.723450872142198,9.959430345297111,9.973453098787765,10.448918127419562,11.405069334862171,11.537979541652815,12.121058664554809,12.611975859942786,12.120907463681412,12.10671633585863,12.488112900021697,12.655141949719294,11.743690797264252,12.362113270553474,0.25680897274405934,-28.56905574395967,-505.6445476291589,0.9287676806678348
Algeria,DZA,Renewable vs Non-Renewable Energy Generation,0.0021295054815048506,0.0025982828739267963,0.0020803885324924792,0.009049217918270411,0.008100261298751573,0.0171801051980198,0.006214865173674589,0.006115228563700298,0.007076189522689159,0.0089540515774316,0.0037945566286215976,0.009489748038326565,0.010262140026420079,0.004886114842175957,0.0061157248234043875,0.004761243000466636,0.006092469679172386,0.008425122375071302,0.01030131787032156,0.01041064059188757,0.010718966748266015,0.009207119168171464,0.25680897274405934,-28.56905574395967,-505.6445476291589,0.9287676806678348
Ecuador,ECU,CO2 Emissions Per Capita,8.452683687578839,8.22331142567125,8.11415423726622,8.100533812478648,8.28716844747382,8.609249272767517,8.888628807955078,8.831740573406861,8.855242904691293,9.30996397840134,9.822038683859494,9.050274494202808,9.038533515527082,9.418061902606432,9.730441121860304,9.581073917340325,9.735196386161816,9.44637680793563,9.62661816447802,9.368198712042501,8.15487714521825,9.435938247486185,0.08648329604334204,-0.33579084711630713,-164.2598819041494,0.6816053550966142
Ecuador,ECU,Renewable vs Non-Renewable Energy Generation,2.5360569930697885,1.7769263671519633,1.7244408019431157,1.6447287557708188,1.4342511969274476,1.0883371135437268,0.9278488151570519,1.1458202829538868,1.6193846449664206,1.070941062711662,0.8345887335855511,1.2503151613388364,1.2158741371866026,0.9603772602170779,0.9676281195357356,1.1078509923640314,1.5132699090041561,2.801216208721659,2.6466595945446985,3.575596112314378,3.935598641996608,4.26197234076248,0.08648329604334204,-0.33579084711630713,-164.2598819041494,0.6816053550966142
"Egypt, Arab Rep.",EGY,CO2 Emissions Per Capita,5.352990346801659,5.754951911954745,5.773331133301114,5.81038158108725,6.158055567506936,6.694481095692195,6.950495744655782,7.319350162161905,7.289925450698584,7.414782597220077,7.3628528689516,7.471261263944973,7.723614818060371,7.462242022442356,7.444932002186701,7.486808009582189,7.641377918761149,7.947061318338239,7.759068281865862,6.742292158618433,6.454699874137785,6.944236242837848,0.0029609778045653467,-14.162806282865194,2.861477462922587,0.7793407148441878
"Egypt, Arab Rep.",EGY,Renewable vs Non-Renewable Energy Generation,0.25042648778740384,0.24713756869360895,0.1891095870004753,0.1578104497609385,0.15034168430267295,0.13681120788786655,0.1315046636184824,0.12408571743705094,0.13998451553261432,0.12371218692991318,0.10574562471538305,0.10323437685697073,0.10202629956633412,0.09601087661956854,0.09181676982889489,0.0905910426169673,0.09452199372015922,0.0917972483183098,0.08803043689534831,0.09866328413284133,0.138074447845158,0.1406684044291806,0.0029609778045653467,-14.162806282865194,2.861477462922587,0.7793407148441878
Eritrea,ERI,CO2 Emissions Per Capita,1.0850247116445457,1.1595182509473272,1.116321184459281,1.056282700243839,1.0265580140709483,0.8558451064578144,0.7705155350886238,0.7372343201073897,0.6455009965802542,0.6456571425421415,0.6735896826503697,0.7447206262061311,0.7371599236425306,0.6874248283034019,0.6830722901825677,0.6660205894839709,0.696908176033723,0.6887609234565415,0.7615243073756289,0.7679378938830198,0.7619927950081387,0.8057147621530962,-0.037394167465798225,6.045351129631119,75.8657386692781,0.6239595194023513
Eritrea,ERI,Renewable vs Non-Renewable Energy Generation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007097902097902098,0.007028070175438597,0.00683617747440273,0.006498381877022653,0.005997014925373134,0.0057226890756302525,0.005722991689750692,0.04412953367875647,0.04216336633663366,0.04592840095465394,0.05528878281622912,0.056429594272076375,0.056417661097852026,0.05636038186157518,0.05278997613365155,-0.037394167465798225,6.045351129631119,75.8657386692781,0.6239595194023513
Spain,ESP,CO2 Emissions Per Capita,23.232704894248315,23.25217481292478,24.429947490292296,24.404441982717927,25.198304690857665,25.86633966958402,24.85009122334616,25.022805889463367,22.537588682913345,19.78724966998431,18.677302619236315,18.599823533759725,18.13750894411323,16.572968131798238,16.67910666200353,17.757645331756176,17.08817109049119,17.99531896466689,17.604234596279984,16.413266531122193,13.6795139477328,14.936391185688038,-0.13160231826942867,-13.666386758188954,290.49679009457435,0.9049336992545467
Spain,ESP,Renewable vs Non-Renewable Energy Generation,0.18154733706008064,0.26397523843183873,0.15662405975984625,0.27208408150519164,0.2181447852173497,0.1678619099811766,0.21089330179333213,0.23621365730703614,0.24697711583172705,0.33590278407545116,0.4798808349406874,0.4242009014903671,0.41293501331927807,0.6394335310844274,0.65448883624818,0.5281694238479406,0.6150951206679124,0.4682804229986901,0.6091741075354553,0.5862227098317166,0.7606323952135838,0.8464050817091396,-0.13160231826942867,-13.666386758188954,290.49679009457435,0.9049336992545467
Estonia,EST,CO2 Emissions Per Capita,30.378192970575917,31.4781490733837,31.015684370174352,35.52121484037585,35.480481649847725,36.710982040560246,34.39216860878669,42.65783645090552,36.9837000194452,29.912460762149546,39.79175292589046,39.99890541410943,38.529971012991645,43.52258165686264,43.8226474498781,36.74150932068934,41.05492661442936,44.12245139002751,43.55021149384597,29.95122788111822,24.036718269423147,27.017904361755527,0.9191100236390518,-31.02231815945874,-1806.8677340780098,0.7009071390076895
Estonia,EST,Renewable vs Non-Renewable Energy Generation,0.0021542083578575634,0.00212640283520378,0.0035306578792515006,0.004846686449060336,0.005857087075361187,0.010996631662373687,0.013517912934805249,0.012088418430884186,0.019020704930662557,0.0657481184753581,0.08758095637583892,0.10072306641625405,0.14079342230695902,0.10128104520945666,0.1258722980917066,0.1822772135436375,0.15003277661130568,0.1644426677581608,0.19168494151870644,0.3914672246481448,0.9558918026994945,0.6654142951127688,0.9191100236390518,-31.02231815945874,-1806.8677340780098,0.7009071390076895
Ethiopia,ETH,CO2 Emissions Per Capita,0.5608008504373001,0.654395204014458,0.644238349341591,0.6425677572056017,0.6406972892640268,0.608688118101034,0.6057090268480588,0.611986978979571,0.6136516884143902,0.6003367412714697,0.5831177899954966,0.6069935445287598,0.620475337052076,0.652596028159673,0.7037938683345382,0.7007769177587669,0.7600724663033408,0.7602821726659331,0.7730929079025848,0.7714904984896942,0.763603140059215,0.7880205045972155,0.008374334043671118,3.140929779339802e-06,-16.174935625081154,0.6824202332776959
Ethiopia,ETH,Renewable vs Non-Renewable Energy Generation,74.81947826086956,121.29876470588233,109.37015789473683,145.9043125,142.99816666666663,240.8601666666667,331.8848,21.158265432098766,7.089882226980728,8.009385135135135,160.48916129032258,171.08483783783785,633.6958333333333,1091.5792500000002,2465.2633333333333,2889.2634441087616,10302.941176470587,16359.05591677503,0,0,0,0,0.008374334043671118,3.140929779339802e-06,-16.174935625081154,0.6824202332776959
Finland,FIN,CO2 Emissions Per Capita,29.082994171410007,32.042239507340774,33.24558935433963,37.51198668716409,35.0329647999339,28.13674324697832,33.71452064744902,34.49134582318595,29.09743049882006,25.21498748349604,31.80765396658657,27.66308619906346,24.155925804552698,25.566876793629387,22.98767930748848,21.77685651326728,24.12588087226492,23.018797984609886,25.27258209599268,22.55887662756089,19.426918818788455,21.092834711931044,-0.26125083345531724,-12.504387217917735,560.4807967165232,0.7730028391203014
Finland,FIN,Renewable vs Non-Renewable Energy Generation,0.5017184797304548,0.4070102381986815,0.3597254421768708,0.2921361456306217,0.4256704420898794,0.4981019017701745,0.37539202285867057,0.4273114964337163,0.5595173511107531,0.4307915624379591,0.42839019812673734,0.4901214775169282,0.6824257484886861,0.561710901201017,0.6281464266073692,0.8018325278419837,0.7931212413613248,0.8731461939636039,0.8430121970412338,0.8671980362291247,1.0776091181763647,1.1245619807930243,-0.26125083345531724,-12.504387217917735,560.4807967165232,0.7730028391203014
Fiji,FJI,CO2 Emissions Per Capita,3.374673012544008,3.655867811296534,2.327314417966539,3.2037444745813275,5.009434940186501,3.9907540533281227,4.498728206295444,3.5477698443156007,1.9950702547363695,1.3065116999100277,3.773523412754967,1.996257536425737,1.837981169935206,2.3522992504266793,3.011771835160995,3.2939300670518956,3.138023745632212,3.8359874684854183,4.114366794197145,4.5442587699041335,3.0929581234477226,3.3172287996019927,-0.024638646610000935,-0.39103892205604096,53.39364101939346,0.05254305604997844
Fiji,FJI,Renewable vs Non-Renewable Energy Generation,3.191722746882645,3.4820571051579874,2.7495931542397485,1.3168614088752408,1.4273726339664756,1.119872895652568,1.026369013547033,1.9605452100380645,1.8505424365858751,1.5065504118588766,1.0543161208959961,1.3822381178974728,1.8558397047192197,1.577888511401336,0.9690989605294154,0.916983354153184,1.1656606304493629,1.0514204545454544,1.4001554132455043,1.1966095748812848,1.20035371444158,1.5041118835034983,-0.024638646610000935,-0.39103892205604096,53.39364101939346,0.05254305604997844
France,FRA,CO2 Emissions Per Capita,21.559411430442882,21.509640063904946,21.042322900275682,21.102391598996867,20.998274065583512,20.920518749273505,20.286213844976842,19.698174970775945,19.24404753170937,18.61609352778225,18.725787819468,17.606708296426156,17.56820117647525,17.576106993592305,16.1647990816513,16.430593564848685,16.64090598607364,16.869585945175903,16.110300969851142,15.822642475891218,13.883593321121705,15.172447897893269,-0.30732455647727264,-5.377332301641919,637.1620537799477,0.9583106359640692
France,FRA,Renewable vs Non-Renewable Energy Generation,0.14364454096517926,0.16072596402627262,0.1262919817969905,0.12162294133056978,0.12201574932512849,0.10551998683774101,0.11851949387079849,0.12719519619177916,0.14423523119143683,0.14570995389200828,0.15567199740383514,0.13020940327678948,0.1748592504906204,0.2059051044005164,0.19649750116034767,0.18833176717933123,0.21286634539878402,0.1973677717982195,0.24267456977018692,0.24734206066764589,0.3077745802636994,0.2826867305700008,-0.30732455647727264,-5.377332301641919,637.1620537799477,0.9583106359640692
Faroe Islands,FRO,CO2 Emissions Per Capita,5.205463315812528,5.139913763650124,5.078219340781407,5.016805410195814,4.955335014274104,4.924869250999151,4.922974541013806,4.918163251380244,4.913288033711347,4.911690412769209,4.9147787853749225,4.916621708758732,4.91625481484543,4.913626832995994,4.908865655627773,4.8735642002622095,4.807846101010101,4.7382677284491335,4.671162928073791,4.6027178266674404,4.549898387866069,4.5205804609654185,-0.025966095017297214,0.10152984122499992,57.00734515415034,0.8579465824560694
Faroe Islands,FRO,Renewable vs Non-Renewable Energy Generation,0.5469998547145141,0.48293996921498206,0.6775815122530197,0.5532472393786262,0.7056244433787765,0.8021783926994407,0.7959579180509414,0.8056430534146505,0.651497005988024,0.6389054134443785,0.40642247867536374,0.6414868105515588,0.611049723756906,0.6240977234869517,1.033288948069241,1.5059760956175299,0.9974826935179357,1.0458996328029375,0.95446973903387,0.678695652173913,0.6311146752205293,0.6150914634146343,-0.025966095017297214,0.10152984122499992,57.00734515415034,0.8579465824560694
Gabon,GAB,CO2 Emissions Per Capita,14.499464728363977,13.98656341622085,13.181277214808718,14.072785541621508,12.73193826802436,12.254216722563058,11.03127871382611,10.13271335756052,10.29605051194454,9.903078076637911,10.634505829858481,12.179399602820872,11.921481288503054,11.84100806949332,11.62161637792313,11.429209047792057,11.371474598865118,9.493993088077598,8.959975521119409,8.943611794710597,8.85060077083696,8.709174182751509,-0.31908219007196714,-3.810091867673527,657.3084076969594,0.8279100543763579
Gabon,GAB,Renewable vs Non-Renewable Energy Generation,1.4336245107315129,1.4337320825662727,1.433729853604113,1.4336853530868277,1.4343831233207636,1.4341719208439978,1.434319955573734,1.433974241397185,1.434032657555714,1.3349025423728813,1.07463550295858,0.8426733466933868,0.8600454115421002,0.9777672233820459,0.8111581632653061,0.9306774519716886,0.7113531951640759,0.9579383490073144,1.171127380952381,1.171127380952381,1.171770238095238,1.171770238095238,-0.31908219007196714,-3.810091867673527,657.3084076969594,0.8279100543763579
United Kingdom,GBR,CO2 Emissions Per Capita,30.397795558158716,30.789152386617562,29.863116647180828,30.20818821186987,30.118337708993174,29.76916361340533,29.42998842143271,28.78142071323847,27.8186101967423,25.21856373002108,25.85110356352483,23.628262636761583,24.279031173254285,23.562921408767707,21.59343541463494,20.743458770233566,19.6516690817734,18.969320901455475,18.50109813334701,17.75655789732431,15.576225742105459,16.70883404848056,-0.5856973266889106,-5.880857091776852,1203.3153125003296,0.974182641501405
United Kingdom,GBR,Renewable vs Non-Renewable Energy Generation,0.02715888629497765,0.025447645646397916,0.029583643518026163,0.027395634449662004,0.03722320229600569,0.04440797235578814,0.04775078657197035,0.052205938892880915,0.06067201815469128,0.07306175335677977,0.07342557332181736,0.1058107559843123,0.12773991698159964,0.1744697590558925,0.23613845804756292,0.3272614495575638,0.32640066075396745,0.4144959128065395,0.4939656025847561,0.5872888805944494,0.7655333848461433,0.6599293499983796,-0.5856973266889106,-5.880857091776852,1203.3153125003296,0.974182641501405
Georgia,GEO,CO2 Emissions Per Capita,-0.5542525619117944,2.13536821192251,1.7869647489075697,2.004891762759456,2.229719769360432,3.0051319031618187,3.404475882440409,4.286976980475926,3.6049960041045117,4.329010335781151,4.221925381368186,6.149352813740454,6.7699998315845455,7.620178526431086,8.259476839900048,8.921851266859154,9.35571799232999,9.358099633476792,9.253931974327992,9.898390049516674,9.591132291853585,10.019228496390834,0.4826223329682987,-0.07419879292296205,-964.196116230666,0.9598682313618275
Georgia,GEO,Renewable vs Non-Renewable Energy Generation,3.8207626843370366,4.03954608479895,13.072652902220492,10.228589420654911,6.893641354071364,5.851348728895789,2.4328243931000313,4.510487894418517,5.594295996990993,7.486796920896598,13.731061543666726,3.5679342076949365,2.914891212024325,4.62672267149521,4.094194092810424,3.554494307142277,4.178187588865396,4.164297805642633,4.744894794080098,3.175584757953617,2.9583802467385136,4.32376239704152,0.4826223329682987,-0.07419879292296205,-964.196116230666,0.9598682313618275
Ghana,GHA,CO2 Emissions Per Capita,1.521109607728295,3.3351575631634596,3.438905482070182,3.277642907194229,3.1475243539754785,3.1167874851574338,3.231720231879129,3.2245696397720294,3.097442905716814,3.2154347962198506,3.276907349245949,2.676250049559373,2.915860215671892,2.9604521053621466,2.8301990949682225,2.8720682770657375,0.9802264407995002,1.0036357697514502,1.2157359516117596,1.3135438501771284,1.4639137349158575,1.6314761355416738,-0.14824514589492818,-0.20832508632290195,301.11433986162865,0.5966040295762569
Ghana,GHA,Renewable vs Non-Renewable Energy Generation,10.787459283387623,5.298,2.25726419311578,1.9531563126252505,6.983509234828496,4.868421052631579,2.002347918890075,1.1493694247923716,2.9177078440582433,3.3122537241710717,2.210911384421318,2.081538461538462,2.0452200303490136,1.7807514026758737,1.840982939632546,1.0416550318922748,0.7564032019373065,0.6742976020892687,0.5971268268759197,0.6750267340376666,0.5768772230889235,0.533702248750694,-0.14824514589492818,-0.20832508632290195,301.11433986162865,0.5966040295762569
Guinea,GIN,CO2 Emissions Per Capita,1.8588896762371734,1.9100453844356853,1.922257099020843,1.9163480345553152,1.8971122005595558,1.8551592946007018,1.8617422725122914,1.8518780775110133,1.8350007595258997,1.8283331762682433,1.9074277345286526,1.888904836872437,1.8052955998743871,1.6786936513550355,1.6712171258050899,1.7506920285897178,1.8606190061424097,1.8003605881941103,1.7667442271776104,1.755570033451267,1.7247028003386253,1.751880750871311,-0.009233094763151343,0.006412401300969559,20.371076247554377,0.5444490317594111
Guinea,GIN,Renewable vs Non-Renewable Energy Generation,1.271144278606965,1.3398058252427185,1.4166666666666667,0.8639308855291576,1.5948275862068966,1.5483804713804714,1.709550185873606,1.8321474103585658,2.898490742721056,2.3715903087025434,3.4246455787815573,3.158116654954322,2.0993230841766715,2.8611757451660194,1.518967646504748,3.733644191194418,2.119961599149081,2.2571566297350265,1.724038925767314,1.769536121405863,1.620692679118564,7.42626470195135,-0.009233094763151343,0.006412401300969559,20.371076247554377,0.5444490317594111
"Gambia, The",GMB,CO2 Emissions Per Capita,1.0286391765969483,1.0598355323062842,1.051676655450614,1.032282814020943,1.037495426804571,1.0180449746562208,1.0661575134839485,1.0754614028238696,1.0564981774658315,1.0921289859694727,1.0800360563162175,1.0696543189611512,1.0100825030785818,0.9784992105395676,1.0138629102808154,1.0189602611119717,0.9764868630583557,0.9452381262751018,0.9334666053966681,0.9502617359996461,0.9366953304105098,0.9718687037769383,-0.008863254379183977,3.7201099812691805,18.794404766101028,0.6154827672243283
"Gambia, The",GMB,Renewable vs Non-Renewable Energy Generation,0.0,0.0002109681216064667,0.0011457548721104168,0.0030073563176992823,0.004896104200342024,0.006590987624300907,0.0071333255440698086,0.008388302303068506,0.009773447567304009,0.012211866255469677,0.012501160879765159,0.019257287624667288,0.02060698738423214,0.021730051050819692,0.020464890679800018,0.016429789151039226,0.014489188776316029,0.014499545594597882,0.014499545594597882,0.016568320046398546,0.016568320046398546,0.01628609674821798,-0.008863254379183977,3.7201099812691805,18.794404766101028,0.6154827672243283
Guinea-Bissau,GNB,CO2 Emissions Per Capita,1.7912067712733244,1.7687444370890264,1.7578542419408283,1.8241300298862997,1.8054551055115444,1.7771589100269405,1.7733392790633697,1.7752353864544463,1.6981227789531397,1.6827560935204127,1.6584234064139047,1.6103921487467197,1.5768447731825836,1.5500693369412393,1.5367965770841543,1.534697334535549,1.5070616684618368,1.3265663173080913,1.3032026374642522,1.291860367924801,1.2704553855785317,1.2854649416393584,-0.021155992290829942,-2.027541229590879,44.16350618424211,0.9441513303660137
Guinea-Bissau,GNB,Renewable vs Non-Renewable Energy Generation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019726027397260273,0.020335700451904457,0.020335700451904457,0.07621852808263396,0.07621852808263396,0.07621852808263396,0.07621852808263396,-0.021155992290829942,-2.027541229590879,44.16350618424211,0.9441513303660137
Equatorial Guinea,GNQ,CO2 Emissions Per Capita,14.451334631673765,16.27898146036954,14.964590022741886,15.41068900859967,24.135999319904883,23.455402791173153,22.49107400117957,23.772720696574883,21.295048646643977,21.27247411577812,20.14787583826394,20.6963553339717,19.27776783625829,18.788805529361923,17.955137653906817,16.307371293262747,16.577833079924833,15.121990460427911,14.023462084520846,13.105638019460008,11.93052491370879,12.006324042225412,-0.03256173280609802,-35.756766605985945,86.33622472177622,0.3307387440184135
Equatorial Guinea,GNQ,Renewable vs Non-Renewable Energy Generation,0.042157500421575005,0.04301269543012695,0.04301269543012695,0.04301269543012695,0.042157500421575005,0.042157500421575005,0.042157500421575005,0.02348993288590604,0.02348993288590604,0.02348993288590604,0.02348993288590604,0.02348993288590604,0.0881578947368421,0.16710526315789473,0.16710526315789473,0.16710526315789473,0.15104122134503759,0.13788267831811438,0.13598499158017405,0.13596151424540645,0.13594764127486197,0.13576835980936405,-0.03256173280609802,-35.756766605985945,86.33622472177622,0.3307387440184135
Greece,GRC,CO2 Emissions Per Capita,29.196896568863707,29.791945417161198,29.594917711778603,30.746999134247854,30.823655311967208,31.835431650811106,31.415088502265164,32.06479357527507,30.972928810045218,29.48968296717292,27.335145056697762,26.543467431806455,25.487701303058902,23.110154105926455,22.522917970425834,21.39961399702778,20.512321759867394,21.46842704463796,20.613557617609136,18.96079162450093,16.01667320113596,16.874101854850604,-0.22023764273611143,-20.903796342728544,473.9257152302789,0.9170369057022658
Greece,GRC,Renewable vs Non-Renewable Energy Generation,0.09257117347456423,0.07099752712188896,0.08418241740787802,0.12416318997173784,0.12195137536629172,0.13202131231021672,0.15789691428571428,0.09256916220727154,0.09914867497715477,0.153516079009624,0.2248086181759813,0.15876814741364684,0.1995482556577649,0.33526866499543506,0.3180266525154154,0.40108574068703207,0.3766003956712598,0.3328354602249365,0.4350992645541256,0.49483261490359415,0.5718411339487001,0.6794858780940154,-0.22023764273611143,-20.903796342728544,473.9257152302789,0.9170369057022658
Grenada,GRD,CO2 Emissions Per Capita,1.632094305234939,1.6845737205380968,1.78783263390341,1.9662323827478392,1.878518754337266,1.996491174016362,2.222584214509676,2.495594868650705,2.715049460338911,2.910951362042931,3.2651350537973847,2.5194134113019713,2.6717462248947474,3.578772209158152,3.064074136235717,3.089809900823668,3.3003137222212957,3.221134525847454,3.5426987639324357,3.899084368175744,3.285233966505746,3.1489154963486086,0.13869321296021575,-43.55530794306233,-275.86156243001756,0.8534448084460777
Grenada,GRD,Renewable vs Non-Renewable Energy Generation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017110333727666446,0.002009931425869,0.002481698670039477,0.0032651220253561734,0.0036804470616512435,0.005430803026604833,0.005837024269996193,0.007596204815468636,0.011734776474941606,0.014921334938650723,0.01566978288276891,0.01655097432466338,0.020100840939805232,0.02008186516274742,0.13869321296021575,-43.55530794306233,-275.86156243001756,0.8534448084460777
Greenland,GRL,CO2 Emissions Per Capita,0.031123505338078294,0.033482821650399286,0.0337913582645869,0.034192372060248395,34.03061401135106,34.24011887239835,35.439264540106386,34.791408469631335,36.05744556881124,31.442466914049323,36.08012406642649,38.31338755493057,30.488118993135018,30.198645291503645,27.446789981348257,29.493328937520054,29.37117671661979,28.90580328277433,28.97986194955643,28.87587484215206,25.3843848705803,24.512562706299747,0.8609592327514197,-1.403685923502908,-1701.6866788373277,0.35441260450265344
Greenland,GRL,Renewable vs Non-Renewable Energy Generation,16.781098046149765,1.113694105691057,1.1819000675557336,1.2703791317690687,0.453455134880762,0.9271195767195768,0.7476242709520311,0.8067743266383581,0.7553975631893067,1.1904320894590161,1.7889645413104753,1.9230866269567028,1.9123851450742961,2.6937499572477104,2.8331971356944003,3.054083182285798,3.0472166193077257,2.4777292199054357,2.6438289928696026,2.994424146484527,2.895891070429499,3.35570041858581,0.8609592327514197,-1.403685923502908,-1701.6866788373277,0.35441260450265344
Guatemala,GTM,CO2 Emissions Per Capita,4.116515856539233,3.9907958553905907,4.076400617064325,3.9914371502208477,3.9313162078417863,4.075604130799645,4.023354317420363,4.155185683078087,3.7879722245654595,3.928236922213198,3.7290696201817046,3.3081359221128097,3.3350510438344307,3.4741686121512645,3.6194423321065625,4.089319200247645,3.983627206686511,3.7647983754757908,4.022810188750807,4.186773561845781,3.693375662528436,4.120157090292281,0.008816967400435067,-0.21705428642277572,-13.482817857640482,0.14995457469574702
Guatemala,GTM,Renewable vs Non-Renewable Energy Generation,1.4751526325208193,1.1244749767315025,0.7193712883906919,0.9295317410797964,1.4331455987645074,1.5656942578099762,1.216780456485938,1.033522261455369,1.221247661198665,0.8467568029838,1.7571764125965788,1.6852284839203675,1.9889371190247034,2.0751618599534507,2.1531521116999808,1.6262841880154888,1.692139926290754,2.493359903353719,1.8636320473860906,1.6862678930109605,3.328591826729339,2.7468521419121337,0.008816967400435067,-0.21705428642277572,-13.482817857640482,0.14995457469574702
Guyana,GUY,CO2 Emissions Per Capita,16.280715413061834,17.150877824558542,17.03875659160646,17.00744261348845,17.72348901665387,16.95041028341115,16.333834067146913,17.518525003271556,17.567904040310285,17.78006183894215,18.394437004968367,29.135761217634332,29.832650169496993,29.54512819164593,29.820593043675068,29.63694561812694,27.48799921089414,27.37702968482231,27.049898339176643,27.488535831477318,28.82073668530685,30.73672191004603,0.7410167921407849,31.486748181226634,-1469.1000002292992,0.7458824953085273
Guyana,GUY,Renewable vs Non-Renewable Energy Generation,0.04658490283652747,0.04627138010364648,0.05430493317967024,0.05814005022898508,0.05674241746022023,0.0637990960635631,0.06285218501732952,0.0633116953605002,0.052783155719322544,0.08765085291026939,0.10826396235870593,0.10342008553532592,0.07795315522616267,0.09224193845567256,0.08505948376366956,0.0722804369928624,0.08505223617351469,0.08489273546026464,0.08606472836722576,0.07656561126558435,0.0778821313240043,0.07649155555555555,0.7410167921407849,31.486748181226634,-1469.1000002292992,0.7458824953085273
"Hong Kong SAR, China",HKG,CO2 Emissions Per Capita,20.299602429707427,19.92829697317665,19.128495837546893,20.7209100401141,18.528867880592614,19.574994427728523,19.142946593312043,19.886877280048576,19.186663679467646,20.312917215322393,18.8155853576208,19.915817389982465,19.457244261338992,20.01836504199807,20.448702066809602,19.01108894024385,19.299344618079218,18.874671943677974,18.63561560099831,18.31656961067675,15.010516812324555,14.777051921868043,0.10203750358075485,-914.0207348568058,-183.81646723412433,0.7258195956650327
"Hong Kong SAR, China",HKG,Renewable vs Non-Renewable Energy Generation,0.0,0.0,0.0,0.0,0.002006635273972603,0.0018645604039880875,0.001846139991444717,0.0023744455893553156,0.0015106826846989425,0.001931338119093116,0.002136145207626012,0.0022811274823830883,0.002209161290322581,0.001991414450219097,0.002322312388513429,0.002074391498114501,0.0038183557909086145,0.003959090785944571,0.004027620823961819,0.0043244323589394975,0.005535640416774274,0.008454188463890209,0.10203750358075485,-914.0207348568058,-183.81646723412433,0.7258195956650327
Honduras,HND,CO2 Emissions Per Capita,3.318846187577224,3.6035598480284987,3.6518810153922248,3.8368424464386464,4.110648546937748,3.7150626129849607,3.997795817667717,4.253266770286741,4.152635677703793,3.874293240599412,3.736808867020955,4.255636144558471,4.334101205966494,4.177859049955822,4.188602657516351,4.371791622899767,4.212871487901971,3.797010371937131,3.6405303079287434,3.962553519294286,3.4457498911997844,3.7881570472678234,0.029653702030549525,-0.7030826310767712,-55.04832943008882,0.5990616273317035
Honduras,HND,Renewable vs Non-Renewable Energy Generation,1.5221254961858586,0.9254671125631114,0.6334993192682503,0.7276002415797733,0.4461232110518134,0.48757932354513495,0.5756685525194689,0.5960417462550703,0.6201483597120218,0.8172019895636125,0.9187996293648368,0.7998490187190498,0.8167728431945055,0.7206989348665246,0.6398110152934171,0.7830994741183905,0.9245664021358763,1.2158193119656524,1.7183391659248544,1.2164062362540249,1.3015425625870292,1.680297899627625,0.029653702030549525,-0.7030826310767712,-55.04832943008882,0.5990616273317035
Croatia,HRV,CO2 Emissions Per Capita,11.940845414880195,12.90102785208629,13.685478929257627,14.883838370785513,14.557117533336436,14.8322806211856,15.062842180490213,16.32069354999991,15.407079548368163,14.321168484669986,13.757292579294214,13.830506239747406,12.88852324819018,12.26608483091692,11.780976852761746,12.17483458503703,12.548012571780653,13.36636244460279,12.598456966424589,12.73618769040943,11.86799695010475,12.9362213709719,0.011068787384017313,-1.6678696176903238,-6.333751722791828,0.5509317882333812
Croatia,HRV,Renewable vs Non-Renewable Energy Generation,1.3369585482567894,1.2758124411435474,0.845562523480623,0.700229655004298,1.2006418020795646,1.1572693001147354,1.03859375,0.5954278971088542,0.8284774036142868,1.2533398090772065,1.6592653461812992,0.8690404115104603,0.9579555798288734,1.9416528856419168,2.74720451215129,1.928927901779981,1.876495085939954,1.4617897202021446,2.5403334718470805,1.8911974623314831,1.7685895712246884,2.248350240256274,0.011068787384017313,-1.6678696176903238,-6.333751722791828,0.5509317882333812
Haiti,HTI,CO2 Emissions Per Capita,0.6747053215673022,0.6834914304122499,0.7500759251293014,0.729310113030221,0.6656520150836542,0.6681030898056388,0.6639148175623291,0.7763502738507218,0.7545945821554263,0.7326088370567273,0.882186669653597,1.0366673617423283,0.9110358447447253,0.9538305851183577,1.071142138380484,1.1507437416441897,1.158356926348318,1.1349889030678115,1.1129553197248814,1.1073098339868024,1.062182011163016,1.0170688395938037,0.011734911998675936,-0.2964410411678106,-22.558689366085833,0.8644363110972071
Haiti,HTI,Renewable vs Non-Renewable Energy Generation,1.071969696969697,0.909967845659164,0.9059233449477352,0.9107142857142857,0.9059233449477352,0.9106529209621993,0.9063545150501672,0.49044585987261147,0.5934426229508196,0.4027237354085603,0.4328317073170732,0.14296717467760844,0.2534004550625711,0.1566816192560175,0.0981049840933192,0.0900544502617801,0.07345014807502467,0.1412230603448276,0.23754787013975898,0.23755121089310405,0.22254236237327182,0.2227620999321255,0.011734911998675936,-0.2964410411678106,-22.558689366085833,0.8644363110972071
